,User-ID,ISBN,Book-Rating
22978,7915,0452264510,6
22979,7958,059043053X,9
22980,11676,059043053X,5
22981,56856,059043053X,5
22982,96448,059043053X,9
22983,204153,059043053X,8
22984,7980,0345448359,6
22985,98391,0345448359,8
22986,128085,0345448359,9
22987,233739,0345448359,8
22988,255078,0345448359,7
22989,7980,0446527084,7
22990,98391,0446527084,9
22991,212240,0446527084,9
22992,246478,0446527084,8
22993,7980,0743444965,10
22994,33582,0743444965,8
22995,94807,0743444965,6
22996,135366,0743444965,5
22997,163202,0743444965,9
22998,202620,0743444965,8
22999,273709,0743444965,8
23000,7980,0812545249,7
23001,61775,0812545249,7
23002,99550,0812545249,7
23003,146319,0812545249,10
23004,165669,0812545249,6
23005,179433,0812545249,7
23006,273139,0812545249,10
23007,7983,0425108937,6
23008,11676,0425108937,7
23009,65106,0425108937,9
23010,87141,0425108937,7
23011,144315,0425108937,7
23012,176486,0425108937,7
23013,204115,0425108937,8
23014,240906,0425108937,7
23015,251642,0425108937,5
23016,7998,0394571770,9
23017,8019,0060973617,10
23018,30511,0060973617,8
23019,36907,0060973617,10
23020,62809,0060973617,10
23021,117251,0060973617,10
23022,171118,0060973617,8
23023,171818,0060973617,8
23024,174304,0060973617,7
23025,190831,0060973617,7
23026,211344,0060973617,8
23027,226297,0060973617,8
23028,8019,0345315723,8
23029,225886,0345315723,10
23030,257204,0345315723,10
23031,264321,0345315723,6
23032,8019,0345316509,9
23033,14116,0345316509,8
23034,29182,0345316509,9
23035,46398,0345316509,10
23036,65258,0345316509,5
23037,74026,0345316509,7
23038,98297,0345316509,10
23039,98943,0345316509,8
23040,128060,0345316509,10
23041,137137,0345316509,10
23042,159858,0345316509,8
23043,164450,0345316509,7
23044,165781,0345316509,8
23045,170415,0345316509,3
23046,199041,0345316509,7
23047,210959,0345316509,5
23048,222204,0345316509,10
23049,250851,0345316509,6
23050,254206,0345316509,10
23051,254899,0345316509,7
23052,256448,0345316509,8
23053,8019,0525458638,8
23054,8019,0553264303,4
23055,12112,0553264303,8
23056,163786,0553264303,7
23057,226205,0553264303,8
23058,8067,0380782340,9
23059,123883,0380782340,5
23060,137688,0380782340,4
23061,140662,0380782340,8
23062,153662,0380782340,10
23063,182085,0380782340,9
23064,184513,0380782340,7
23065,205735,0380782340,10
23066,207117,0380782340,8
23067,227447,0380782340,10
23068,273113,0380782340,5
23069,8067,1573227161,10
23070,15381,1573227161,10
23071,16764,1573227161,8
23072,110564,1573227161,8
23073,122924,1573227161,7
23074,149887,1573227161,10
23075,211430,1573227161,9
23076,8109,0451204530,3
23077,8864,0451204530,3
23078,11676,0451204530,9
23079,14079,0451204530,8
23080,20435,0451204530,8
23081,22045,0451204530,10
23082,24153,0451204530,10
23083,25948,0451204530,7
23084,32258,0451204530,7
23085,35569,0451204530,7
23086,55379,0451204530,9
23087,56399,0451204530,7
23088,58877,0451204530,3
23089,61226,0451204530,5
23090,66883,0451204530,8
23091,68156,0451204530,10
23092,68537,0451204530,3
23093,68767,0451204530,9
23094,71520,0451204530,7
23095,83543,0451204530,8
23096,83690,0451204530,6
23097,87112,0451204530,7
23098,88029,0451204530,8
23099,88978,0451204530,5
23100,104862,0451204530,7
23101,110373,0451204530,7
23102,132920,0451204530,5
23103,139611,0451204530,5
23104,140358,0451204530,5
23105,148688,0451204530,6
23106,149043,0451204530,5
23107,154493,0451204530,6
23108,163358,0451204530,10
23109,163973,0451204530,8
23110,168861,0451204530,8
23111,171904,0451204530,9
23112,191196,0451204530,8
23113,207339,0451204530,7
23114,207926,0451204530,9
23115,210923,0451204530,9
23116,219951,0451204530,10
23117,221705,0451204530,10
23118,226553,0451204530,5
23119,229011,0451204530,7
23120,249798,0451204530,7
23121,251483,0451204530,5
23122,260492,0451204530,5
23123,261272,0451204530,8
23124,272547,0451204530,8
23125,8124,0698116801,6
23126,8167,0060805943,8
23127,8167,0060955716,9
23128,8174,0425057771,8
23129,48025,0425057771,9
23130,8189,0515128600,7
23131,11676,0515128600,7
23132,26544,0515128600,10
23133,27813,0515128600,8
23134,45113,0515128600,8
23135,68156,0515128600,10
23136,90756,0515128600,8
23137,118061,0515128600,5
23138,203240,0515128600,5
23139,203799,0515128600,5
23140,230694,0515128600,4
23141,247055,0515128600,7
23142,258185,0515128600,7
23143,269273,0515128600,5
23144,8245,0811813401,9
23145,8253,0140259198,9
23146,11399,0140259198,5
23147,109293,0140259198,9
23148,227282,0140259198,7
23149,271705,0140259198,8
23150,8253,0394736656,10
23151,69627,0394736656,9
23152,104454,0394736656,9
23153,110382,0394736656,8
23154,140069,0394736656,7
23155,178920,0394736656,5
23156,8253,0440167361,10
23157,8253,0451521897,5
23158,75943,0451521897,10
23159,8253,0451526562,10
23160,31008,0451526562,7
23161,49109,0451526562,5
23162,112612,0451526562,7
23163,131154,0451526562,8
23164,133738,0451526562,8
23165,179791,0451526562,9
23166,246776,0451526562,8
23167,260419,0451526562,8
23168,268833,0451526562,6
23169,273476,0451526562,7
23170,8268,0312311354,10
23171,180376,0312311354,10
23172,270737,0312311354,8
23173,276641,0312311354,8
23174,8284,0061084751,8
23175,192462,0061084751,6
23176,8284,0380778335,8
23177,164828,0380778335,7
23178,8306,0812578902,10
23179,88819,0812578902,10
23180,8314,0804109192,6
23181,9747,0804109192,5
23182,46904,0804109192,10
23183,177040,0804109192,10
23184,8362,055321490X,6
23185,8362,0553250515,9
23186,11676,0553250515,5
23187,27472,0553250515,2
23188,140223,0553250515,4
23189,186570,0553250515,1
23190,197000,0553250515,7
23191,209204,0553250515,6
23192,222296,0553250515,6
23193,236058,0553250515,8
23194,236757,0553250515,5
23195,252695,0553250515,8
23196,8380,038079439X,7
23197,16966,038079439X,9
23198,65258,038079439X,8
23199,69971,038079439X,9
23200,83236,038079439X,8
23201,86641,038079439X,8
23202,92648,038079439X,8
23203,177458,038079439X,9
23204,207385,038079439X,7
23205,234465,038079439X,5
23206,8380,0553577905,8
23207,12538,0553577905,8
23208,145109,0553577905,9
23209,181995,0553577905,9
23210,184845,0553577905,8
23211,233558,0553577905,5
23212,8380,0812550749,10
23213,33491,0812550749,6
23214,73062,0812550749,8
23215,106007,0812550749,9
23216,110483,0812550749,10
23217,124465,0812550749,9
23218,248613,0812550749,7
23219,8383,0395877334,8
23220,194600,0395877334,7
23221,270713,0395877334,8
23222,272715,0395877334,9
23223,8451,0345368940,5
23224,31826,0345368940,10
23225,68016,0345368940,10
23226,110483,0345368940,8
23227,167800,0345368940,10
23228,233427,0345368940,8
23229,237434,0345368940,9
23230,249894,0345368940,8
23231,274061,0345368940,10
23232,275318,0345368940,10
23233,8454,0525945938,7
23234,11224,0525945938,7
23235,11676,0525945938,8
23236,16871,0525945938,9
23237,18250,0525945938,6
23238,91103,0525945938,6
23239,97139,0525945938,10
23240,107270,0525945938,7
23241,116032,0525945938,8
23242,118133,0525945938,5
23243,134948,0525945938,5
23244,155939,0525945938,8
23245,162639,0525945938,10
23246,168835,0525945938,8
23247,173111,0525945938,9
23248,178597,0525945938,7
23249,198507,0525945938,5
23250,198535,0525945938,10
23251,221054,0525945938,9
23252,230968,0525945938,9
23253,244657,0525945938,7
23254,8512,8431635460,10
23255,8529,2070516504,8
23256,8530,0140386351,9
23257,15670,0140386351,10
23258,46483,0140386351,9
23259,56959,0140386351,10
23260,89216,0140386351,9
23261,125073,0140386351,8
23262,139245,0140386351,4
23263,150979,0140386351,8
23264,162849,0140386351,7
23265,201684,0140386351,3
23266,205634,0140386351,9
23267,8570,0553580221,6
23268,11676,0553580221,9
23269,17836,0553580221,8
23270,19085,0553580221,8
23271,19711,0553580221,8
23272,23771,0553580221,7
23273,24771,0553580221,9
23274,25178,0553580221,5
23275,27472,0553580221,8
23276,27956,0553580221,9
23277,31446,0553580221,8
23278,31826,0553580221,10
23279,36626,0553580221,10
23280,48230,0553580221,7
23281,53841,0553580221,10
23282,57411,0553580221,8
23283,62881,0553580221,6
23284,72990,0553580221,8
23285,81136,0553580221,6
23286,86145,0553580221,4
23287,87051,0553580221,9
23288,94529,0553580221,8
23289,108563,0553580221,7
23290,109901,0553580221,9
23291,113279,0553580221,3
23292,123867,0553580221,7
23293,124363,0553580221,8
23294,126927,0553580221,8
23295,129338,0553580221,9
23296,131622,0553580221,7
23297,142536,0553580221,5
23298,143659,0553580221,9
23299,146747,0553580221,8
23300,148350,0553580221,8
23301,148899,0553580221,10
23302,150657,0553580221,5
23303,156300,0553580221,10
23304,158043,0553580221,8
23305,177458,0553580221,8
23306,179416,0553580221,9
23307,187863,0553580221,5
23308,200245,0553580221,7
23309,201674,0553580221,8
23310,207782,0553580221,8
23311,211231,0553580221,7
23312,216466,0553580221,8
23313,219683,0553580221,4
23314,221705,0553580221,8
23315,224289,0553580221,8
23316,230997,0553580221,9
23317,237595,0553580221,8
23318,240411,0553580221,9
23319,241666,0553580221,6
23320,244627,0553580221,9
23321,245088,0553580221,7
23322,246470,0553580221,8
23323,246655,0553580221,9
23324,247060,0553580221,9
23325,247129,0553580221,8
23326,253871,0553580221,10
23327,259078,0553580221,8
23328,260699,0553580221,8
23329,268032,0553580221,7
23330,270820,0553580221,9
23331,276038,0553580221,8
23332,8584,0020178506,5
23333,8584,0671039016,5
23334,8584,0679438793,8
23335,76532,0679438793,6
23336,8657,0590477331,9
23337,32721,0590477331,9
23338,79233,0590477331,7
23339,81460,0590477331,8
23340,100906,0590477331,8
23341,127111,0590477331,8
23342,153662,0590477331,5
23343,185233,0590477331,5
23344,185384,0590477331,8
23345,258665,0590477331,9
23346,8680,0553561057,5
23347,12538,0553561057,3
23348,89551,0553561057,5
23349,8681,006019197X,8
23350,75534,006019197X,5
23351,272441,006019197X,8
23352,8681,0140239375,8
23353,65946,0140239375,5
23354,160062,0140239375,8
23355,244242,0140239375,6
23356,8681,0151001820,9
23357,11817,0151001820,6
23358,8681,0375700137,10
23359,45435,0375700137,6
23360,70244,0375700137,7
23361,100724,0375700137,4
23362,125562,0375700137,8
23363,129368,0375700137,10
23364,176576,0375700137,7
23365,195116,0375700137,8
23366,215942,0375700137,4
23367,225197,0375700137,9
23368,8681,0375700153,10
23369,170154,0375700153,9
23370,8681,0385491026,9
23371,17842,0385491026,8
23372,23872,0385491026,10
23373,33816,0385491026,8
23374,35320,0385491026,8
23375,37712,0385491026,7
23376,49061,0385491026,8
23377,75591,0385491026,10
23378,76207,0385491026,10
23379,95359,0385491026,10
23380,114868,0385491026,10
23381,144549,0385491026,8
23382,196593,0385491026,8
23383,211430,0385491026,8
23384,224646,0385491026,9
23385,8681,0393319296,8
23386,11676,0393319296,3
23387,14392,0393319296,9
23388,49422,0393319296,7
23389,55490,0393319296,9
23390,66574,0393319296,8
23391,76888,0393319296,7
23392,101851,0393319296,7
23393,137816,0393319296,9
23394,147396,0393319296,4
23395,150890,0393319296,9
23396,155913,0393319296,8
23397,160154,0393319296,6
23398,173415,0393319296,9
23399,184299,0393319296,7
23400,190831,0393319296,10
23401,200643,0393319296,10
23402,220688,0393319296,10
23403,225595,0393319296,7
23404,238120,0393319296,3
23405,240144,0393319296,7
23406,241086,0393319296,9
23407,243070,0393319296,10
23408,245295,0393319296,10
23409,246020,0393319296,10
23410,247537,0393319296,6
23411,250494,0393319296,7
23412,260373,0393319296,7
23413,264655,0393319296,8
23414,265553,0393319296,6
23415,267442,0393319296,9
23416,273976,0393319296,6
23417,8681,0451456521,9
23418,14683,0451456521,9
23419,29916,0451456521,8
23420,53614,0451456521,10
23421,66073,0451456521,7
23422,67593,0451456521,8
23423,73681,0451456521,9
23424,78553,0451456521,10
23425,107326,0451456521,8
23426,115003,0451456521,8
23427,123215,0451456521,7
23428,146083,0451456521,5
23429,154570,0451456521,5
23430,156150,0451456521,7
23431,167722,0451456521,5
23432,175485,0451456521,9
23433,199041,0451456521,7
23434,238120,0451456521,5
23435,266650,0451456521,8
23436,269759,0451456521,5
23437,270713,0451456521,9
23438,271705,0451456521,9
23439,8681,0679449787,4
23440,9574,0679449787,8
23441,11676,0679449787,7
23442,115692,0679449787,8
23443,8681,0679727248,9
23444,8681,0679727264,8
23445,8681,0679727272,8
23446,69078,0679727272,9
23447,94347,0679727272,7
23448,100906,0679727272,8
23449,8687,0808572407,10
23450,8695,0425132935,9
23451,34588,0425132935,6
23452,36135,0425132935,9
23453,67840,0425132935,10
23454,123631,0425132935,8
23455,124867,0425132935,5
23456,127232,0425132935,10
23457,158655,0425132935,8
23458,164675,0425132935,6
23459,183187,0425132935,3
23460,232708,0425132935,9
23461,241100,0425132935,10
23462,8695,0440109930,8
23463,24933,0440109930,8
23464,65228,0440109930,6
23465,129074,0440109930,7
23466,137714,0440109930,8
23467,170861,0440109930,4
23468,200206,0440109930,8
23469,232131,0440109930,7
23470,243449,0440109930,8
23471,260688,0440109930,6
23472,8695,0440111323,9
23473,151824,0440111323,8
23474,174646,0440111323,8
23475,175052,0440111323,8
23476,204457,0440111323,9
23477,214786,0440111323,10
23478,221051,0440111323,3
23479,226205,0440111323,8
23480,240567,0440111323,7
23481,8695,0440153166,8
23482,129074,0440153166,8
23483,177432,0440153166,10
23484,212310,0440153166,8
23485,243449,0440153166,9
23486,8734,156138450X,5
23487,122716,156138450X,9
23488,138382,156138450X,8
23489,251613,156138450X,4
23490,270629,156138450X,10
23491,8747,0802131786,8
23492,16795,0802131786,6
23493,23902,0802131786,10
23494,37400,0802131786,6
23495,47512,0802131786,6
23496,67591,0802131786,8
23497,72888,0802131786,7
23498,94347,0802131786,10
23499,129716,0802131786,8
23500,161041,0802131786,8
23501,176088,0802131786,7
23502,210627,0802131786,6
23503,273336,0802131786,10
23504,8782,0451457994,10
23505,39467,0451457994,7
23506,56856,0451457994,9
23507,101699,0451457994,10
23508,114446,0451457994,9
23509,118628,0451457994,10
23510,145109,0451457994,10
23511,149589,0451457994,10
23512,209160,0451457994,7
23513,212539,0451457994,10
23514,224646,0451457994,8
23515,236593,0451457994,9
23516,254294,0451457994,8
23517,8801,0064406962,8
23518,18252,0064406962,5
23519,87381,0064406962,10
23520,215345,0064406962,10
23521,244742,0064406962,9
23522,8864,0061092193,8
23523,11676,0061092193,5
23524,81121,0061092193,8
23525,94951,0061092193,10
23526,102340,0061092193,9
23527,112402,0061092193,8
23528,121389,0061092193,10
23529,131363,0061092193,9
23530,140167,0061092193,10
23531,175978,0061092193,8
23532,190175,0061092193,5
23533,204696,0061092193,8
23534,206202,0061092193,6
23535,8864,0553299077,7
23536,123849,0553299077,7
23537,177432,0553299077,8
23538,8872,0451207505,9
23539,65584,0451207505,8
23540,82699,0451207505,7
23541,111190,0451207505,5
23542,126592,0451207505,8
23543,142579,0451207505,8
23544,230689,0451207505,8
23545,8936,0399142282,10
23546,11676,0399142282,10
23547,18067,0399142282,2
23548,19429,0399142282,3
23549,31315,0399142282,10
23550,40922,0399142282,8
23551,66680,0399142282,6
23552,80810,0399142282,7
23553,100964,0399142282,7
23554,115503,0399142282,6
23555,121507,0399142282,8
23556,124942,0399142282,5
23557,130571,0399142282,6
23558,141901,0399142282,8
23559,144619,0399142282,7
23560,173415,0399142282,4
23561,178522,0399142282,8
23562,179019,0399142282,7
23563,194877,0399142282,6
23564,196775,0399142282,4
23565,198183,0399142282,8
23566,201576,0399142282,4
23567,220042,0399142282,7
23568,223501,0399142282,5
23569,227447,0399142282,9
23570,250330,0399142282,2
23571,250506,0399142282,7
23572,255648,0399142282,7
23573,256233,0399142282,7
23574,8936,0451188462,9
23575,19085,0451188462,9
23576,31826,0451188462,9
23577,32599,0451188462,9
23578,34300,0451188462,6
23579,46099,0451188462,8
23580,51252,0451188462,5
23581,55398,0451188462,5
23582,61854,0451188462,2
23583,63321,0451188462,6
23584,70931,0451188462,7
23585,72254,0451188462,8
23586,72296,0451188462,6
23587,94519,0451188462,5
23588,94787,0451188462,7
23589,99635,0451188462,3
23590,105028,0451188462,7
23591,106849,0451188462,10
23592,109901,0451188462,9
23593,112001,0451188462,10
23594,122440,0451188462,4
23595,123867,0451188462,8
23596,131126,0451188462,8
23597,135367,0451188462,7
23598,140358,0451188462,5
23599,155343,0451188462,7
23600,170513,0451188462,5
23601,171904,0451188462,10
23602,187762,0451188462,10
23603,189835,0451188462,5
23604,190533,0451188462,9
23605,190597,0451188462,8
23606,205608,0451188462,6
23607,206438,0451188462,9
23608,212797,0451188462,8
23609,219683,0451188462,7
23610,234743,0451188462,5
23611,243515,0451188462,10
23612,245088,0451188462,9
23613,251975,0451188462,7
23614,258534,0451188462,9
23615,274061,0451188462,10
23616,8937,0786866276,7
23617,10829,0786866276,8
23618,11676,0786866276,8
23619,16263,0786866276,8
23620,21356,0786866276,7
23621,24115,0786866276,5
23622,46099,0786866276,9
23623,91761,0786866276,10
23624,93447,0786866276,5
23625,100459,0786866276,8
23626,104795,0786866276,10
23627,111061,0786866276,8
23628,118228,0786866276,10
23629,141126,0786866276,8
23630,173860,0786866276,8
23631,174326,0786866276,9
23632,214811,0786866276,8
23633,219938,0786866276,5
23634,222688,0786866276,5
23635,223990,0786866276,9
23636,224944,0786866276,7
23637,250080,0786866276,9
23638,260897,0786866276,4
23639,8955,0345434676,7
23640,52853,0345434676,7
23641,83156,0345434676,9
23642,129620,0345434676,8
23643,206016,0345434676,8
23644,231340,0345434676,7
23645,249894,0345434676,10
23646,270666,0345434676,7
23647,8966,0843951907,8
23648,8966,0843952016,8
23649,226006,0843952016,9
23650,8971,0312871996,10
23651,44647,0312871996,10
23652,49109,0312871996,9
23653,74743,0312871996,7
23654,116122,0312871996,9
23655,165758,0312871996,5
23656,237031,0312871996,8
23657,245668,0312871996,10
23658,8971,0553562738,10
23659,11676,0553562738,7
23660,16634,0553562738,8
23661,42093,0553562738,10
23662,47609,0553562738,10
23663,60244,0553562738,8
23664,61427,0553562738,10
23665,69971,0553562738,10
23666,70192,0553562738,8
23667,79285,0553562738,7
23668,91113,0553562738,8
23669,123981,0553562738,8
23670,127718,0553562738,7
23671,135458,0553562738,10
23672,135831,0553562738,7
23673,140069,0553562738,7
23674,143211,0553562738,8
23675,147451,0553562738,10
23676,162738,0553562738,10
23677,171118,0553562738,10
23678,181700,0553562738,9
23679,207667,0553562738,9
23680,225199,0553562738,6
23681,226564,0553562738,10
23682,247537,0553562738,9
23683,264152,0553562738,10
23684,269890,0553562738,8
23685,271176,0553562738,10
23686,8971,0812589041,2
23687,11676,0812589041,7
23688,18439,0812589041,10
23689,18728,0812589041,9
23690,29394,0812589041,10
23691,51310,0812589041,6
23692,86210,0812589041,9
23693,160200,0812589041,10
23694,175223,0812589041,10
23695,177458,0812589041,7
23696,201792,0812589041,10
23697,222826,0812589041,6
23698,264152,0812589041,7
23699,266940,0812589041,9
23700,8988,0316602051,7
23701,25981,0316602051,5
23702,26891,0316602051,7
23703,31790,0316602051,2
23704,39284,0316602051,6
23705,51365,0316602051,7
23706,53220,0316602051,8
23707,55892,0316602051,8
23708,56554,0316602051,10
23709,64713,0316602051,9
23710,76151,0316602051,10
23711,89474,0316602051,7
23712,94965,0316602051,6
23713,97493,0316602051,10
23714,98391,0316602051,9
23715,119575,0316602051,5
23716,126866,0316602051,7
23717,127359,0316602051,6
23718,135265,0316602051,9
23719,141201,0316602051,10
23720,143175,0316602051,9
23721,146083,0316602051,5
23722,162738,0316602051,7
23723,187256,0316602051,9
23724,187682,0316602051,9
23725,189144,0316602051,8
23726,193819,0316602051,8
23727,194992,0316602051,9
23728,207616,0316602051,7
23729,220095,0316602051,8
23730,224349,0316602051,8
23731,229405,0316602051,8
23732,229681,0316602051,2
23733,246776,0316602051,8
23734,250288,0316602051,9
23735,250543,0316602051,10
23736,251843,0316602051,8
23737,257483,0316602051,10
23738,259685,0316602051,10
23739,265407,0316602051,7
23740,274638,0316602051,5
23741,9029,B0000A2U93,7
23742,9063,0385494238,2
23743,11676,0385494238,1
23744,30925,0385494238,5
23745,79655,0385494238,6
23746,168336,0385494238,6
23747,188360,0385494238,8
23748,9083,0425105334,2
23749,12698,0425105334,9
23750,20180,0425105334,10
23751,43246,0425105334,9
23752,66574,0425105334,7
23753,94787,0425105334,10
23754,106768,0425105334,9
23755,109779,0425105334,9
23756,111944,0425105334,8
23757,116073,0425105334,10
23758,125396,0425105334,7
23759,160558,0425105334,8
23760,163570,0425105334,10
23761,165758,0425105334,5
23762,167863,0425105334,9
23763,183758,0425105334,9
23764,184299,0425105334,10
23765,184532,0425105334,10
23766,209160,0425105334,6
23767,209373,0425105334,8
23768,212797,0425105334,10
23769,213094,0425105334,9
23770,224226,0425105334,10
23771,233829,0425105334,8
23772,240375,0425105334,10
23773,248464,0425105334,8
23774,252820,0425105334,5
23775,254206,0425105334,9
23776,9094,0439049962,10
23777,11676,0439049962,5
23778,26711,0439049962,10
23779,39353,0439049962,10
23780,62239,0439049962,3
23781,98560,0439049962,7
23782,122782,0439049962,3
23783,130554,0439049962,5
23784,142256,0439049962,5
23785,153662,0439049962,9
23786,168111,0439049962,9
23787,183101,0439049962,7
23788,202783,0439049962,5
23789,242708,0439049962,10
23790,244420,0439049962,10
23791,256167,0439049962,8
23792,9128,0312855222,6
23793,9139,0440227194,8
23794,19760,0440227194,6
23795,81298,0440227194,4
23796,9177,0446518549,7
23797,120860,0446518549,7
23798,9183,0671720147,6
23799,17667,0671720147,8
23800,23504,0671720147,5
23801,48355,0671720147,7
23802,58961,0671720147,10
23803,110483,0671720147,10
23804,176875,0671720147,8
23805,193560,0671720147,9
23806,215720,0671720147,9
23807,227836,0671720147,10
23808,233911,0671720147,10
23809,248718,0671720147,10
23810,249894,0671720147,10
23811,9224,0425130711,6
23812,12982,0425130711,8
23813,31826,0425130711,10
23814,37950,0425130711,6
23815,42914,0425130711,7
23816,47127,0425130711,6
23817,55490,0425130711,9
23818,80771,0425130711,9
23819,80800,0425130711,7
23820,90783,0425130711,5
23821,104268,0425130711,7
23822,110112,0425130711,5
23823,129338,0425130711,9
23824,135045,0425130711,8
23825,147744,0425130711,6
23826,149061,0425130711,8
23827,158295,0425130711,6
23828,162052,0425130711,10
23829,168642,0425130711,6
23830,177432,0425130711,7
23831,184299,0425130711,8
23832,195008,0425130711,7
23833,210077,0425130711,5
23834,235384,0425130711,7
23835,240035,0425130711,5
23836,245963,0425130711,10
23837,251890,0425130711,5
23838,257024,0425130711,10
23839,9226,0449213013,7
23840,56399,0449213013,10
23841,91448,0449213013,7
23842,162726,0449213013,7
23843,177436,0449213013,5
23844,203958,0449213013,1
23845,235872,0449213013,7
23846,254130,0449213013,10
23847,9227,0553141279,9
23848,11676,0553141279,8
23849,114562,0553141279,8
23850,166383,0553141279,9
23851,9246,0767902513,8
23852,11676,0767902513,9
23853,26030,0767902513,9
23854,30511,0767902513,7
23855,31660,0767902513,10
23856,38176,0767902513,6
23857,47830,0767902513,9
23858,51574,0767902513,7
23859,64027,0767902513,9
23860,66842,0767902513,10
23861,70594,0767902513,9
23862,84527,0767902513,9
23863,91588,0767902513,7
23864,92810,0767902513,8
23865,101305,0767902513,10
23866,101606,0767902513,7
23867,104883,0767902513,9
23868,131021,0767902513,10
23869,132703,0767902513,9
23870,149084,0767902513,7
23871,185176,0767902513,10
23872,189392,0767902513,7
23873,205202,0767902513,9
23874,206534,0767902513,9
23875,207522,0767902513,7
23876,209147,0767902513,6
23877,218608,0767902513,9
23878,265205,0767902513,9
23879,275970,0767902513,10
23880,9321,0553569910,8
23881,11676,0553569910,7
23882,16966,0553569910,3
23883,25981,0553569910,5
23884,26240,0553569910,7
23885,37208,0553569910,10
23886,54392,0553569910,10
23887,75701,0553569910,8
23888,85587,0553569910,8
23889,89391,0553569910,9
23890,99222,0553569910,9
23891,104636,0553569910,10
23892,107014,0553569910,9
23893,108752,0553569910,10
23894,113334,0553569910,8
23895,121138,0553569910,8
23896,133416,0553569910,7
23897,145619,0553569910,8
23898,150000,0553569910,8
23899,152946,0553569910,6
23900,153662,0553569910,10
23901,155743,0553569910,8
23902,157247,0553569910,5
23903,158295,0553569910,8
23904,169697,0553569910,8
23905,183016,0553569910,6
23906,184513,0553569910,7
23907,191671,0553569910,7
23908,192460,0553569910,8
23909,203145,0553569910,5
23910,204591,0553569910,7
23911,208936,0553569910,7
23912,221705,0553569910,7
23913,231897,0553569910,8
23914,231908,0553569910,8
23915,241666,0553569910,7
23916,242646,0553569910,10
23917,247752,0553569910,10
23918,261829,0553569910,9
23919,265475,0553569910,9
23920,273979,0553569910,6
23921,275321,0553569910,8
23922,9381,0684803852,6
23923,16854,0684803852,8
23924,38464,0684803852,8
23925,60427,0684803852,9
23926,67840,0684803852,7
23927,152811,0684803852,6
23928,171118,0684803852,9
23929,174092,0684803852,9
23930,192332,0684803852,6
23931,223055,0684803852,8
23932,9414,0330253603,5
23933,11676,0330253603,7
23934,23902,0330253603,10
23935,29368,0330253603,5
23936,34782,0330253603,7
23937,52839,0330253603,8
23938,56271,0330253603,6
23939,131675,0330253603,7
23940,165073,0330253603,9
23941,172634,0330253603,7
23942,187520,0330253603,8
23943,195016,0330253603,10
23944,239468,0330253603,7
23945,9417,0425080021,5
23946,11676,0425080021,10
23947,14422,0425080021,7
23948,51803,0425080021,10
23949,62457,0425080021,7
23950,70192,0425080021,4
23951,79441,0425080021,10
23952,80234,0425080021,9
23953,88412,0425080021,9
23954,95586,0425080021,7
23955,115435,0425080021,10
23956,140223,0425080021,5
23957,159506,0425080021,10
23958,163202,0425080021,10
23959,165758,0425080021,5
23960,215148,0425080021,9
23961,223816,0425080021,9
23962,232964,0425080021,7
23963,252846,0425080021,9
23964,256855,0425080021,8
23965,260520,0425080021,9
23966,9417,044011585X,5
23967,25981,044011585X,5
23968,45113,044011585X,10
23969,51252,044011585X,5
23970,100908,044011585X,6
23971,104636,044011585X,8
23972,114368,044011585X,10
23973,121083,044011585X,7
23974,133689,044011585X,8
23975,135785,044011585X,8
23976,160401,044011585X,5
23977,174851,044011585X,8
23978,178093,044011585X,2
23979,216683,044011585X,5
23980,236006,044011585X,8
23981,242822,044011585X,8
23982,246164,044011585X,8
23983,253821,044011585X,8
23984,256844,044011585X,8
23985,9417,0440200563,5
23986,11676,0440200563,9
23987,13552,0440200563,6
23988,13733,0440200563,5
23989,16795,0440200563,8
23990,25981,0440200563,5
23991,35384,0440200563,7
23992,36952,0440200563,9
23993,44845,0440200563,8
23994,45107,0440200563,9
23995,62272,0440200563,9
23996,68555,0440200563,5
23997,89905,0440200563,9
23998,100264,0440200563,8
23999,104636,0440200563,8
24000,114368,0440200563,5
24001,133689,0440200563,8
24002,134193,0440200563,5
24003,174851,0440200563,8
24004,192692,0440200563,5
24005,216683,0440200563,6
24006,221510,0440200563,10
24007,224251,0440200563,5
24008,254676,0440200563,6
24009,9417,0671525425,5
24010,25981,0671525425,5
24011,30575,0671525425,5
24012,31315,0671525425,5
24013,38654,0671525425,10
24014,114368,0671525425,5
24015,190708,0671525425,5
24016,254465,0671525425,10
24017,265676,0671525425,6
24018,9417,0671670646,5
24019,11676,0671670646,6
24020,16795,0671670646,8
24021,33283,0671670646,10
24022,58768,0671670646,10
24023,90300,0671670646,10
24024,114368,0671670646,5
24025,133296,0671670646,10
24026,212789,0671670646,5
24027,225087,0671670646,5
24028,245976,0671670646,9
24029,9417,0671774662,7
24030,10329,0671774662,10
24031,38950,0671774662,8
24032,53201,0671774662,10
24033,99281,0671774662,9
24034,131481,0671774662,10
24035,185498,0671774662,7
24036,208671,0671774662,5
24037,9454,0449227421,7
24038,11676,0449227421,8
24039,17761,0449227421,3
24040,29259,0449227421,9
24041,31471,0449227421,8
24042,33179,0449227421,10
24043,34300,0449227421,5
24044,36606,0449227421,5
24045,85833,0449227421,9
24046,90217,0449227421,8
24047,104636,0449227421,7
24048,105476,0449227421,4
24049,122784,0449227421,7
24050,123825,0449227421,9
24051,124355,0449227421,8
24052,126196,0449227421,9
